company,product_name,rating,category,country,county,cat_code,alpha_3,country_code,region,sub_region,region_code,sub_region_code
GALMESANO SL,GALMESÁN 24,SILVER,Any other hard Cows' milk cheese not in any other class,Spain,,5248,ESP,724,Europe,Southern Europe,150,39
Son Sivineta srm,Sivineta Curado,SILVER,Any other hard Cows' milk cheese not in any other class,Spain,,5248,ESP,724,Europe,Southern Europe,150,39
Quesos BAL DE BROTO SL,JOSE PARDINA,GOLD,Any other hard Cows' milk cheese not in any other class,Spain,,5248,ESP,724,Europe,Southern Europe,150,39
"Lácteos Martínez, S.L.",Vaca Añejo SEÑORIO DE CAMEROS,GOLD,Any other hard Cows' milk cheese not in any other class,Spain,,5248,ESP,724,Europe,Southern Europe,150,39
Almnäs Bruk AB,Almnäs Tegel,SUPER GOLD,Any other hard Cows' milk cheese not in any other class,Sweden,,5248,SWE,752,Europe,Northern Europe,150,154
Walo von Mühlenen Ltd,"Red Nose, Gold label  View  Stockists",BRONZE,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Lustenberger + Dürst SA,LeSuperbe Grand Maurice Réserve du Patron®,BRONZE,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Urnäscher Milchspezialitäten AG,Urnäscher Rahmkäse,BRONZE,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Lustenberger + Dürst SA,LeSuperbe Urschwyzer,BRONZE,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Molkerei Davos Betriebs AG,Wolf's mountain pass  View  Stockists,BRONZE,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Lustenberger + Dürst SA,LeSuperbe Fior delle Alpi,BRONZE,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Käserei Studer AG,Der edle Maxx 365  View  Stockists,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Lustenberger + Dürst SA,LeSuperbe Jura Montagne,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Güntensperger Käse AG,Roter Teufel  View  Stockists,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Käserei Studer AG,Käsermeister reserve  View  Stockists,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Käserei Studer AG,Alter Schweizer  View  Stockists,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Molkerei Davos Betriebs AG,Davoser Bergkäse  View  Stockists,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Käserei Studer AG,Schellen Bell,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Molkerei Davos Betriebs AG,Davoser Bergkäse rezent  View  Stockists,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Simmental Switzerland AG,Simmental Hartkäse (6-8 month)  View  Stockists,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Emmi Group,KALTBACH Appenzeller,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Emmi Group,Le Gourmet,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Urnäscher Milchspezialitäten AG,Urnäscher Hornkuhkäse,SILVER,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Käserei Flüeler,Bergrose  View  Stockists,GOLD,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Simmental Switzerland AG,Simmental Hartkäse (10-12 month)  View  Stockists,GOLD,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Güntensperger Käse AG,Roter Teufel extra  View  Stockists,SUPER GOLD,Any other hard Cows' milk cheese not in any other class,Switzerland,,5248,CHE,756,Europe,Western Europe,150,155
Lynher Dairies Cheese Company,Cornish Kern  View  Stockists,GOLD,Any other hard Cows' milk cheese not in any other class,United Kingdom,Cornwall,5248,GBR,826,Europe,Northern Europe,150,154
BelGioioso Cheese Inc.,Romano,BRONZE,Any other hard Cows' milk cheese not in any other class,USA,,5248,USA,840,Americas,Northern America,19,21
Tulip Tree Creamery LLC,Nightshade,SILVER,Any other hard Cows' milk cheese not in any other class,USA,,5248,USA,840,Americas,Northern America,19,21
BelGioioso Cheese Inc.,Parmesan,SILVER,Any other hard Cows' milk cheese not in any other class,USA,,5248,USA,840,Americas,Northern America,19,21
Sweet Grass Dairy,Griffin  View  Stockists,GOLD,Any other hard Cows' milk cheese not in any other class,USA,,5248,USA,840,Americas,Northern America,19,21
Gmundner Molkerei eGen (mbH),Gmundner Milch Bergkristall,BRONZE,Any other very hard Cows' milk cheese not in any other class,Austria,,5249,AUT,40,Europe,Western Europe,150,155
Berglandmilch eGen,Schärdinger Asmonte,BRONZE,Any other very hard Cows' milk cheese not in any other class,Austria,,5249,AUT,40,Europe,Western Europe,150,155
Caseificio Sepertino Snc,Stravej Nostral Piemonteis,SILVER,Any other very hard Cows' milk cheese not in any other class,Italy,,5249,ITA,380,Europe,Southern Europe,150,39
Quesos Gomber,VACA VIEJO,SILVER,Any other very hard Cows' milk cheese not in any other class,Spain,,5249,ESP,724,Europe,Southern Europe,150,39
Sartori Company,Sartori Reserve SarVecchio,BRONZE,Any other very hard Cows' milk cheese not in any other class,USA,,5249,USA,840,Americas,Northern America,19,21
Traditional Cheese Co Ltd,Traditional Cheese Company Oakwood Smoked Cheddar,BRONZE,Smoked Cheddar,Ireland,,5250,IRL,372,Europe,Northern Europe,150,154
Quickes Traditional Ltd.,Oak Smoked Clothbound Cheddar,BRONZE,Smoked Cheddar,United Kingdom,Devon,5250,GBR,826,Europe,Northern Europe,150,154
MAAZ Cheese B.V.,Basiron Smoked Gouda Chili,BRONZE,Smoked cheese – semi-hard,Netherlands,,5251,NLD,528,Europe,Western Europe,150,155
Queixeria Cas Leiras SL,DOP SAN SIMON DA COSTA CASLEIRAS,BRONZE,Smoked cheese – semi-hard,Spain,,5251,ESP,724,Europe,Southern Europe,150,39
Queseria Artesanal Tres Valles Pasiego,ORO DE PRASES AHUMADO  View  Stockists,GOLD,Smoked cheese – semi-hard,Spain,,5251,ESP,724,Europe,Southern Europe,150,39
Bó Rua Farm,Bó Rua Farm Smoked Farmhouse Cheese,SILVER,Smoked cheese – hard,Ireland,,5252,IRL,372,Europe,Northern Europe,150,154
J. ARANBURU ELKARTE SAT,J ARANBURU ELKARTE SAT  View  Stockists,BRONZE,Smoked cheese – hard,Spain,,5252,ESP,724,Europe,Southern Europe,150,39
azkarra,queso de pastor azkarra idiazabal de pdo ahumado,BRONZE,Smoked cheese – hard,Spain,,5252,ESP,724,Europe,Southern Europe,150,39
Caws Teifi Ch,Teifi Oak-Smoked  View  Stockists,BRONZE,Smoked cheese – hard,United Kingdom,Ceredigion,5252,GBR,826,Europe,Northern Europe,150,154
Winterdale Cheesemaker,Winterdale Oak Smoked  View  Stockists,BRONZE,Smoked cheese – hard,United Kingdom,Kent,5252,GBR,826,Europe,Northern Europe,150,154
Lancewood,"Lancewood Full Cream Cottage Cheese Plain, Smooth",BRONZE,Cottage cheese fine,South Africa,,5301,ZAF,710,Africa,Southern Africa,2,18
Lancewood,"Lancewood Full Cream Cottage Cheese Plain, Chunky",BRONZE,Cottage cheese fine,South Africa,,5301,ZAF,710,Africa,Southern Africa,2,18
Granja El Parral (Jesús Calabuig López),Requesón Granja El Parral,BRONZE,Cottage cheese fine,Spain,,5301,ESP,724,Europe,Southern Europe,150,39
Caseificio Comellini Spa - CheeseItaly,Stracchino degli Angeli,SILVER,Fresh/cream cheese cows’ milk plain,Italy,,5302,ITA,380,Europe,Southern Europe,150,39
Arrigoni Battista Spa,Capriccio,SILVER,Fresh/cream cheese cows’ milk plain,Italy,,5302,ITA,380,Europe,Southern Europe,150,39
Caseificio Comellini Spa - CheeseItaly,Squacquerone di Romagna DOP,GOLD,Fresh/cream cheese cows’ milk plain,Italy,,5302,ITA,380,Europe,Southern Europe,150,39
Lácteas Castellano-Leonesas S.A,Queso para untar Reny Picot,BRONZE,Fresh/cream cheese cows’ milk plain,Spain,,5302,ESP,724,Europe,Southern Europe,150,39
Queseria Villa Villera,Queso Fresco Cincho con Sal,BRONZE,Fresh/cream cheese cows’ milk plain,Spain,,5302,ESP,724,Europe,Southern Europe,150,39
"Industrias Lácteas San Vicente, S.L.",FRESCO VACA TRADICIONAL,SILVER,Fresh/cream cheese cows’ milk plain,Spain,,5302,ESP,724,Europe,Southern Europe,150,39
Queixos Castelo de Brañas S.L.,Queso D.O.P. Cebreiro Castelo,SILVER,Fresh/cream cheese cows’ milk plain,Spain,,5302,ESP,724,Europe,Southern Europe,150,39
Quesería Ca Sanchu,QUEISU FRESCU CA SANCHU,SILVER,Fresh/cream cheese cows’ milk plain,Spain,,5302,ESP,724,Europe,Southern Europe,150,39
Quesería Ca Sanchu,BARREÑA D'AMBÁS. Queisu frescu sin sal,SILVER,Fresh/cream cheese cows’ milk plain,Spain,,5302,ESP,724,Europe,Southern Europe,150,39
Quesería La Borbolla C.B.,Queso Fresco La Borbolla,GOLD,Fresh/cream cheese cows’ milk plain,Spain,,5302,ESP,724,Europe,Southern Europe,150,39
Deliziosa,Ricotta g 350,BRONZE,Ricotta,Italy,,5303,ITA,380,Europe,Southern Europe,150,39
BelGioioso Cheese Inc.,Ricotta con Latte® - Whole Milk,SILVER,Ricotta,USA,,5303,USA,840,Americas,Northern America,19,21
Latteria di Soligo,Mascarpone Soligo,SILVER,Mascarpone,Italy,,5304,ITA,380,Europe,Southern Europe,150,39
Corporación Alimentaria Peñasanta SA (CAPSA),Mascarpone Central Lechera Asturiana Toscanella,BRONZE,Mascarpone,Spain,,5304,ESP,724,Europe,Southern Europe,150,39
"Quesería Lafuente, S. A. U.",Fresh Mascarpone,SILVER,Mascarpone,Spain,,5304,ESP,724,Europe,Southern Europe,150,39
BelGioioso Cheese Inc.,Crema di Mascarpone™,BRONZE,Mascarpone,USA,,5304,USA,840,Americas,Northern America,19,21
Laticínios São João,Queijo Tipo Quark,BRONZE,Quark plain or with additives,Brazil,,5305,BRA,76,Americas,South America,19,5
Nuova Distribuzione srl,Affogata g 500,BRONZE,"Mozzarella, fresh, cows’ milk in ball (large or small)",Italy,,5306,ITA,380,Europe,Southern Europe,150,39
Deliziosa,Nodino g 50,BRONZE,"Mozzarella, cows' milk in block, slices or string",Italy,,5307,ITA,380,Europe,Southern Europe,150,39
Deliziosa,Treccione 1 kg,BRONZE,"Mozzarella, cows' milk in block, slices or string",Italy,,5307,ITA,380,Europe,Southern Europe,150,39
Productos Lacteos la prOvidenCia S.A. de C.V.,Queso Mozzarella,SILVER,"Mozzarella, cows' milk in block, slices or string",Mexico,,5307,MEX,484,Americas,Central America,19,13
Ponderosa Dairy Produc,RON'S MOZZARELLA WHIPS,BRONZE,"Mozzarella, cows' milk in block, slices or string",USA,,5307,USA,840,Americas,Northern America,19,21
Traditional Cheese Co Ltd,Simply Better Brie de Meaux,BRONZE,Brie made from unpasteurised milk,France,,5308,FRA,250,Europe,Western Europe,150,155
Kollweider Hof,Kollweider Jersey Brie  View  Stockists,BRONZE,Brie made from unpasteurised milk,Germany,,5308,DEU,276,Europe,Western Europe,150,155
Kollweider Hof,Kollweider Jersey Brie mit Trüffel und Steinpilzen,BRONZE,Brie made from unpasteurised milk,Germany,,5308,DEU,276,Europe,Western Europe,150,155
SOCIETE DES CAVES,DOUBLE CREAM BRIE,BRONZE,Brie made from pasteurised milk,France,,5309,FRA,250,Europe,Western Europe,150,155
Savencia Fromage & Dairy,Le Brie Le Rustique,BRONZE,Brie made from pasteurised milk,France,,5309,FRA,250,Europe,Western Europe,150,155
Isigny Sainte-Mèr,Brie 550g,BRONZE,Brie made from pasteurised milk,France,,5309,FRA,250,Europe,Western Europe,150,155
SOCIETE DES CAVES,TRIPLE CREAM BRIE,SILVER,Brie made from pasteurised milk,France,,5309,FRA,250,Europe,Western Europe,150,155
CASEIFICIO CASTELLAN URBANO SAS,BIANCONE,BRONZE,Brie made from pasteurised milk,Italy,,5309,ITA,380,Europe,Southern Europe,150,39
DeJong Ch,Alphenaer Goats Brie Natural  View  Stockists,BRONZE,Brie made from pasteurised milk,Netherlands,,5309,NLD,528,Europe,Western Europe,150,155
DeJong Ch,Alphenaer Goats Brie Fenugreek  View  Stockists,BRONZE,Brie made from pasteurised milk,Netherlands,,5309,NLD,528,Europe,Western Europe,150,155
DeJong Ch,Alphenaer Brie  View  Stockists,GOLD,Brie made from pasteurised milk,Netherlands,,5309,NLD,528,Europe,Western Europe,150,155
Ostegården,Jørns Brie  View  Stockists,BRONZE,Brie made from pasteurised milk,Norway,,5309,NOR,578,Europe,Northern Europe,150,154
TINE SA,Dovre Ysteri Norsk Camembert,GOLD,Brie made from pasteurised milk,Norway,,5309,NOR,578,Europe,Northern Europe,150,154
The Book and Bucket Cheese Company,Shakespeare  View  Stockists,GOLD,Brie made from pasteurised milk,United Kingdom,Dorset,5309,GBR,826,Europe,Northern Europe,150,154
The Island Cheese Company Ltd - Isle of Arran Ch,Arran Brie  View  Stockists,GOLD,Brie made from pasteurised milk,United Kingdom,North Ayrshire,5309,GBR,826,Europe,Northern Europe,150,154
FROMAGERIE RÉO,Camembert pasteurisé,BRONZE,Camembert made from pasteurised milk,France,,5311,FRA,250,Europe,Western Europe,150,155
Savencia Fromage & Dairy,Camembert Le Rustique,GOLD,Camembert made from pasteurised milk,France,,5311,FRA,250,Europe,Western Europe,150,155
Quesos Artesanales de Dona Kata,Estorbert,BRONZE,Camembert made from pasteurised milk,Guatemala,,5311,GTM,320,Americas,Central America,19,13
Csiz Sajtmuhely Kf,Camembert type mould ripened soft cheese,BRONZE,Camembert made from pasteurised milk,Hungary,,5311,HUN,348,Europe,Eastern Europe,150,151
Soldattorpets Mejer,Pigan,SILVER,Camembert made from pasteurised milk,Sweden,,5311,SWE,752,Europe,Northern Europe,150,154
Hoard's Dairyman Farm Creamery,St Saviour,BRONZE,Camembert made from pasteurised milk,USA,,5311,USA,840,Americas,Northern America,19,21
Serra das Anta,SERRA DAS ANTAS – LUA CHEIA,SILVER,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Brazil,,5312,BRA,76,Americas,South America,19,5
Savencia Fromage & Dairy,Au Bouchon,BRONZE,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",France,,5312,FRA,250,Europe,Western Europe,150,155
Savencia Fromage & Dairy,Peyrigoux,SILVER,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",France,,5312,FRA,250,Europe,Western Europe,150,155
Groupe Le Meunier,Briau Truffes d'Ete,SILVER,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",France,,5312,FRA,250,Europe,Western Europe,150,155
Laiteries H. Triballa,Triple Crème,GOLD,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",France,,5312,FRA,250,Europe,Western Europe,150,155
Romagna Terr,LAMUCCA DI BOSCO,BRONZE,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Italy,,5312,ITA,380,Europe,Southern Europe,150,39
"Cheese Professional Association, Japan",kanoya white  View  Stockists,SILVER,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Japan,,5312,JPN,392,Asia,Eastern Asia,142,30
Eggen Gardsysteri SA,Fjellost,SILVER,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Norway,,5312,NOR,578,Europe,Northern Europe,150,154
Queso Las Garmilla,QUESO CERVELLÁN LAS GARMILLAS,BRONZE,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,,5312,ESP,724,Europe,Southern Europe,150,39
Formatgeria Cal Music,TOU DEL MUJAL VACA,BRONZE,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,,5312,ESP,724,Europe,Southern Europe,150,39
Queso Rey Silo,Rey Silo Blanco,SILVER,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,,5312,ESP,724,Europe,Southern Europe,150,39
Carlos Reija Fernández,D.O.P.CEBREIRO MADURADO STO. ANDRÉ,GOLD,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,,5312,ESP,724,Europe,Southern Europe,150,39
Atelier Bisqato S.L.,Xiros,GOLD,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,,5312,ESP,724,Europe,Southern Europe,150,39
The Hampshire Cheese Company,Tunworth,BRONZE,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",United Kingdom,Hampshire,5312,GBR,826,Europe,Northern Europe,150,154
Nettlebed Creamery,Bix  View  Stockists,BRONZE,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",United Kingdom,Oxfordshire,5312,GBR,826,Europe,Northern Europe,150,154
Tulip Tree Creamery LLC,Trillium,GOLD,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",USA,,5312,USA,840,Americas,Northern America,19,21
Tulip Tree Creamery LLC,Queen Anne's Lace,GOLD,"Any other mould ripened, soft or unpressed cows’ milk cheese – plain",USA,,5312,USA,840,Americas,Northern America,19,21
Serra das Anta,SERRA DAS ANTAS - QUEIJO TIPO REBLOCHON,GOLD,Pont l’Évêque/Livarot/Reblochon,Brazil,,5313,BRA,76,Americas,South America,19,5
EMILIO MAURI SPA,"Bontàleggio di Grotta cave aged - Taleggio D.O,P  View  Stockists",GOLD,Taleggio,Italy,,5314,ITA,380,Europe,Southern Europe,150,39
Caseificio Defendi Luigi SRL,TALEGGIO DOP DEFENDI  View  Stockists,SUPER GOLD,Taleggio,Italy,,5314,ITA,380,Europe,Southern Europe,150,39
Kaasboerderij 't Groendal,Kaasterkaas,BRONZE,Rind washed cheese not in any other class ,Belgium,,5315,BEL,56,Europe,Western Europe,150,155
Kaasboerderij 't Groendal,Délice de Houblonesse,BRONZE,Rind washed cheese not in any other class ,Belgium,,5315,BEL,56,Europe,Western Europe,150,155
